Provider_ID,Measure_ID,Value,Footnote,Start_Date,End_Date
250067,MSPB-1,  .948651,,01012016,12312016
250136,MSPB-1,Not Available,1-The number of cases/patients is too few to report,01012016,12312016
250162,MSPB-1,  .959040,,01012016,12312016
260004,MSPB-1,  .849151,,01012016,12312016
260065,MSPB-1,  .973224,,01012016,12312016
260080,MSPB-1,  .957784,,01012016,12312016
260085,MSPB-1,  .975916,,01012016,12312016
260094,MSPB-1,  .962502,,01012016,12312016
260096,MSPB-1, 1.004981,,01012016,12312016
260227,MSPB-1,  .935604,,01012016,12312016
270057,MSPB-1,  .919077,,01012016,12312016
280065,MSPB-1,  .952385,,01012016,12312016
290039,MSPB-1, 1.098450,,01012016,12312016
310006,MSPB-1, 1.036261,,01012016,12312016
050586,MSPB-1,  .889374,,01012016,12312016
050678,MSPB-1, 1.015407,,01012016,12312016
050690,MSPB-1,  .805690,,01012016,12312016
050751,MSPB-1, 1.553230,,01012016,12312016
050757,MSPB-1, 1.042851,,01012016,12312016
140167,MSPB-1,  .960010,,01012016,12312016
140180,MSPB-1, 1.016771,,01012016,12312016
140191,MSPB-1, 1.021977,,01012016,12312016
140210,MSPB-1,  .906422,,01012016,12312016
140275,MSPB-1,  .928369,,01012016,12312016
140276,MSPB-1, 1.003583,,01012016,12312016
140281,MSPB-1,  .974928,,01012016,12312016
140292,MSPB-1, 1.102813,,01012016,12312016
140304,MSPB-1, 1.056614,,01012016,12312016
150004,MSPB-1, 1.060172,,01012016,12312016
150035,MSPB-1, 1.033713,,01012016,12312016
390004,MSPB-1, 1.072776,,01012016,12312016
390008,MSPB-1,  .935950,,01012016,12312016
390012,MSPB-1,  .970276,,01012016,12312016
390066,MSPB-1,  .997321,,01012016,12312016
390076,MSPB-1, 1.015076,,01012016,12312016
390096,MSPB-1, 1.038969,,01012016,12312016
390119,MSPB-1, 1.093191,,01012016,12312016
390133,MSPB-1, 1.000000,,01012016,12312016
390185,MSPB-1, 1.006140,,01012016,12312016
390192,MSPB-1,  .946980,,01012016,12312016
390223,MSPB-1, 1.001713,,01012016,12312016
390228,MSPB-1, 1.026445,,01012016,12312016
390231,MSPB-1,  .981280,,01012016,12312016
390237,MSPB-1, 1.056103,,01012016,12312016
390329,MSPB-1, 1.008179,,01012016,12312016
410010,MSPB-1,  .941730,,01012016,12312016
410012,MSPB-1,  .957642,,01012016,12312016
420036,MSPB-1,  .936889,,01012016,12312016
420038,MSPB-1,  .937138,,01012016,12312016
420051,MSPB-1,  .954232,,01012016,12312016
420053,MSPB-1,  .949323,,01012016,12312016
420065,MSPB-1,  .985052,,01012016,12312016
420072,MSPB-1,  .855070,,01012016,12312016
420073,MSPB-1,  .953986,,01012016,12312016
420089,MSPB-1, 1.002128,,01012016,12312016
420103,MSPB-1,  .995217,,01012016,12312016
420109,MSPB-1,  .665271,,01012016,12312016
430013,MSPB-1,  .970367,,01012016,12312016
430015,MSPB-1,  .806389,,01012016,12312016
430016,MSPB-1,  .976832,,01012016,12312016
430082,MSPB-1,Not Available,1-The number of cases/patients is too few to report,01012016,12312016
430089,MSPB-1,  .856292,,01012016,12312016
440016,MSPB-1, 1.078458,,01012016,12312016
440017,MSPB-1, 1.039219,,01012016,12312016
440018,MSPB-1, 1.083518,,01012016,12312016
440031,MSPB-1,  .950746,,01012016,12312016
440049,MSPB-1, 1.006973,,01012016,12312016
440063,MSPB-1, 1.024693,,01012016,12312016
440072,MSPB-1, 1.015390,,01012016,12312016
110105,MSPB-1,  .971346,,01012016,12312016
110128,MSPB-1,  .973909,,01012016,12312016
110201,MSPB-1,  .988647,,01012016,12312016
110209,MSPB-1, 1.285985,,01012016,12312016
110215,MSPB-1,  .962057,,01012016,12312016
110229,MSPB-1,  .953905,,01012016,12312016
110236,MSPB-1,  .802413,,01012016,12312016
120019,MSPB-1,  .893335,,01012016,12312016
140080,MSPB-1, 1.086978,,01012016,12312016
140103,MSPB-1,  .999456,,01012016,12312016
140117,MSPB-1, 1.157234,,01012016,12312016
140118,MSPB-1, 1.016942,,01012016,12312016
450774,MSPB-1, 1.004623,,01012016,12312016
450803,MSPB-1, 1.187426,,01012016,12312016
450828,MSPB-1, 1.168220,,01012016,12312016
450833,MSPB-1, 1.114207,,01012016,12312016
450847,MSPB-1, 1.024011,,01012016,12312016
460003,MSPB-1, 1.016322,,01012016,12312016
460007,MSPB-1,  .842401,,01012016,12312016
460011,MSPB-1,  .985808,,01012016,12312016
460041,MSPB-1, 1.050958,,01012016,12312016
460043,MSPB-1,Not Available,1-The number of cases/patients is too few to report,01012016,12312016
460058,MSPB-1, 1.000590,,01012016,12312016
470011,MSPB-1,  .894864,,01012016,12312016
470024,MSPB-1,  .917604,,01012016,12312016
490038,MSPB-1,  .897166,,01012016,12312016
490041,MSPB-1,  .914752,,01012016,12312016
490059,MSPB-1, 1.002296,,01012016,12312016
490067,MSPB-1,  .994837,,01012016,12312016
490120,MSPB-1,  .952060,,01012016,12312016
490140,MSPB-1, 1.007026,,01012016,12312016
490143,MSPB-1,  .924856,,01012016,12312016
490145,MSPB-1, 1.031150,,01012016,12312016
500031,MSPB-1,  .968604,,01012016,12312016
500058,MSPB-1,  .954549,,01012016,12312016
500119,MSPB-1,  .994555,,01012016,12312016
500129,MSPB-1,  .935949,,01012016,12312016
500141,MSPB-1,  .949352,,01012016,12312016
510007,MSPB-1, 1.004550,,01012016,12312016
520034,MSPB-1,  .883313,,01012016,12312016
520037,MSPB-1,  .966489,,01012016,12312016
520049,MSPB-1,  .961613,,01012016,12312016
520102,MSPB-1,  .980282,,01012016,12312016
520113,MSPB-1,  .883717,,01012016,12312016
520136,MSPB-1,  .986826,,01012016,12312016
520177,MSPB-1,  .978869,,01012016,12312016
520195,MSPB-1,Not Available,1-The number of cases/patients is too few to report,01012016,12312016
520196,MSPB-1,  .958951,,01012016,12312016
530011,MSPB-1,  .909435,,01012016,12312016
530014,MSPB-1, 1.028242,,01012016,12312016
340133,MSPB-1,  .946738,,01012016,12312016
340147,MSPB-1,  .974787,,01012016,12312016
340151,MSPB-1,  .944475,,01012016,12312016
340171,MSPB-1,  .941747,,01012016,12312016
340188,MSPB-1,  .809802,,01012016,12312016
350002,MSPB-1,  .869950,,01012016,12312016
360003,MSPB-1, 1.027154,,01012016,12312016
360026,MSPB-1,  .986318,,01012016,12312016
360035,MSPB-1,  .987039,,01012016,12312016
360046,MSPB-1,  .901618,,01012016,12312016
360055,MSPB-1, 1.064344,,01012016,12312016
360058,MSPB-1, 1.029132,,01012016,12312016
360059,MSPB-1, 1.007021,,01012016,12312016
360065,MSPB-1,  .904664,,01012016,12312016
360066,MSPB-1, 1.004792,,01012016,12312016
360072,MSPB-1,  .985837,,01012016,12312016
360079,MSPB-1, 1.027090,,01012016,12312016
360080,MSPB-1, 1.068870,,01012016,12312016
360121,MSPB-1, 1.132232,,01012016,12312016
360161,MSPB-1, 1.078961,,01012016,12312016
360230,MSPB-1,  .975245,,01012016,12312016
370006,MSPB-1,  .936563,,01012016,12312016
370039,MSPB-1,  .987013,,01012016,12312016
370097,MSPB-1,  .981090,,01012016,12312016
370113,MSPB-1,  .986299,,01012016,12312016
380037,MSPB-1,  .822129,,01012016,12312016
450460,MSPB-1, 1.016703,,01012016,12312016
450580,MSPB-1,  .993309,,01012016,12312016
450604,MSPB-1,  .962748,,01012016,12312016
450662,MSPB-1, 1.029290,,01012016,12312016
450684,MSPB-1, 1.041884,,01012016,12312016
450709,MSPB-1, 1.170179,,01012016,12312016
450743,MSPB-1, 1.092320,,01012016,12312016
110050,MSPB-1,  .863652,,01012016,12312016
010125,MSPB-1,  .969989,,01012016,12312016
030132,MSPB-1, 1.152542,,01012016,12312016
050057,MSPB-1,  .951890,,01012016,12312016
050076,MSPB-1,  .849465,,01012016,12312016
050127,MSPB-1,  .928246,,01012016,12312016
050169,MSPB-1,  .972678,,01012016,12312016
050195,MSPB-1,  .951571,,01012016,12312016
050515,MSPB-1,  .764419,,01012016,12312016
050526,MSPB-1, 1.141632,,01012016,12312016
050608,MSPB-1,  .929254,,01012016,12312016
050625,MSPB-1, 1.019643,,01012016,12312016
050663,MSPB-1, 1.218050,,01012016,12312016
050737,MSPB-1, 1.092909,,01012016,12312016
050740,MSPB-1, 1.038355,,01012016,12312016
420037,MSPB-1,  .903780,,01012016,12312016
420049,MSPB-1,  .953293,,01012016,12312016
440061,MSPB-1, 1.209666,,01012016,12312016
440152,MSPB-1, 1.010012,,01012016,12312016
440187,MSPB-1, 1.017049,,01012016,12312016
450029,MSPB-1, 1.005399,,01012016,12312016
450035,MSPB-1, 1.051273,,01012016,12312016
450411,MSPB-1, 1.152676,,01012016,12312016
450475,MSPB-1, 1.062234,,01012016,12312016
450584,MSPB-1,  .992329,,01012016,12312016
450658,MSPB-1, 1.017856,,01012016,12312016
450713,MSPB-1, 1.044601,,01012016,12312016
150044,MSPB-1, 1.009246,,01012016,12312016
150057,MSPB-1,  .970573,,01012016,12312016
150072,MSPB-1,  .991684,,01012016,12312016
150097,MSPB-1, 1.044794,,01012016,12312016
160029,MSPB-1,  .852647,,01012016,12312016
160057,MSPB-1,  .886535,,01012016,12312016
160069,MSPB-1,  .912869,,01012016,12312016
180010,MSPB-1,  .982229,,01012016,12312016
180070,MSPB-1,  .939059,,01012016,12312016
180149,MSPB-1,Not Available,1-The number of cases/patients is too few to report,01012016,12312016
190040,MSPB-1,  .952208,,01012016,12312016
190079,MSPB-1,  .943454,,01012016,12312016
330386,MSPB-1, 1.006444,,01012016,12312016
200034,MSPB-1, 1.022294,,01012016,12312016
240141,MSPB-1,  .899780,,01012016,12312016
250019,MSPB-1, 1.073130,,01012016,12312016
280134,MSPB-1, 1.033589,,01012016,12312016
290045,MSPB-1, 1.076261,,01012016,12312016
310113,MSPB-1,  .997437,,01012016,12312016
330028,MSPB-1, 1.001901,,01012016,12312016
330044,MSPB-1, 1.009304,,01012016,12312016
330090,MSPB-1,  .977435,,01012016,12312016
330101,MSPB-1, 1.002883,,01012016,12312016
140082,MSPB-1, 1.132556,,01012016,12312016
140155,MSPB-1,  .958269,,01012016,12312016
460030,MSPB-1,  .870205,,01012016,12312016
490009,MSPB-1, 1.017960,,01012016,12312016
510024,MSPB-1, 1.004897,,01012016,12312016
510086,MSPB-1,  .938728,,01012016,12312016
520038,MSPB-1,  .886611,,01012016,12312016
520057,MSPB-1,  .892847,,01012016,12312016
520198,MSPB-1,  .934556,,01012016,12312016
520206,MSPB-1,  .972245,,01012016,12312016
360112,MSPB-1, 1.048154,,01012016,12312016
360262,MSPB-1,  .982038,,01012016,12312016
360351,MSPB-1,  .964598,,01012016,12312016
370236,MSPB-1, 1.091017,,01012016,12312016
390006,MSPB-1, 1.056689,,01012016,12312016
390046,MSPB-1, 1.046210,,01012016,12312016
390068,MSPB-1, 1.020502,,01012016,12312016
670008,MSPB-1, 1.010035,,01012016,12312016
670023,MSPB-1, 1.161958,,01012016,12312016
670025,MSPB-1, 1.024451,,01012016,12312016
670053,MSPB-1, 1.191659,,01012016,12312016
670069,MSPB-1, 1.108461,,01012016,12312016
670092,MSPB-1, 1.185667,,01012016,12312016
670097,MSPB-1,Not Available,1-The number of cases/patients is too few to report,01012016,12312016
070003,MSPB-1, 1.094759,,01012016,12312016
100012,MSPB-1, 1.034582,,01012016,12312016
100062,MSPB-1, 1.037440,,01012016,12312016
100080,MSPB-1, 1.046163,,01012016,12312016
100267,MSPB-1, 1.043566,,01012016,12312016
100292,MSPB-1,  .974116,,01012016,12312016
440185,MSPB-1, 1.006148,,01012016,12312016
450007,MSPB-1, 1.065480,,01012016,12312016
450015,MSPB-1,  .922507,,01012016,12312016
450044,MSPB-1,  .982381,,01012016,12312016
450101,MSPB-1, 1.034497,,01012016,12312016
450132,MSPB-1, 1.049557,,01012016,12312016
450143,MSPB-1,  .913537,,01012016,12312016
450148,MSPB-1, 1.064549,,01012016,12312016
450162,MSPB-1,  .953434,,01012016,12312016
450203,MSPB-1, 1.172267,,01012016,12312016
450235,MSPB-1, 1.037381,,01012016,12312016
030122,MSPB-1,  .976689,,01012016,12312016
030137,MSPB-1,  .911018,,01012016,12312016
040019,MSPB-1,  .892936,,01012016,12312016
040027,MSPB-1, 1.003031,,01012016,12312016
040036,MSPB-1, 1.019341,,01012016,12312016
040039,MSPB-1, 1.041016,,01012016,12312016
040119,MSPB-1,  .959543,,01012016,12312016
040134,MSPB-1,  .927331,,01012016,12312016
040137,MSPB-1, 1.055722,,01012016,12312016
040152,MSPB-1, 1.004003,,01012016,12312016
050002,MSPB-1, 1.068874,,01012016,12312016
050007,MSPB-1,  .934071,,01012016,12312016
050036,MSPB-1, 1.004427,,01012016,12312016
050077,MSPB-1, 1.028267,,01012016,12312016
050089,MSPB-1, 1.093539,,01012016,12312016
050090,MSPB-1,  .921447,,01012016,12312016
050099,MSPB-1, 1.009643,,01012016,12312016
050118,MSPB-1,  .933621,,01012016,12312016
050128,MSPB-1,  .997586,,01012016,12312016
050168,MSPB-1, 1.040235,,01012016,12312016
050197,MSPB-1,  .963470,,01012016,12312016
050224,MSPB-1,  .981129,,01012016,12312016
050261,MSPB-1,  .992093,,01012016,12312016
050278,MSPB-1, 1.022218,,01012016,12312016
050283,MSPB-1,  .982471,,01012016,12312016
050335,MSPB-1,  .861937,,01012016,12312016
050351,MSPB-1,  .968514,,01012016,12312016
050373,MSPB-1,  .920576,,01012016,12312016
050438,MSPB-1,  .966686,,01012016,12312016
050444,MSPB-1,  .924617,,01012016,12312016
050468,MSPB-1, 1.219316,,01012016,12312016
050528,MSPB-1,  .874228,,01012016,12312016
050549,MSPB-1,  .999982,,01012016,12312016
050557,MSPB-1,  .962329,,01012016,12312016
050561,MSPB-1,  .926319,,01012016,12312016
050766,MSPB-1,  .885741,,01012016,12312016
050767,MSPB-1,  .771917,,01012016,12312016
050769,MSPB-1,  .953450,,01012016,12312016
050775,MSPB-1,  .946241,,01012016,12312016
060015,MSPB-1, 1.032557,,01012016,12312016
060016,MSPB-1,  .930331,,01012016,12312016
060022,MSPB-1, 1.008656,,01012016,12312016
060027,MSPB-1,  .990488,,01012016,12312016
060031,MSPB-1, 1.002846,,01012016,12312016
070020,MSPB-1,  .996733,,01012016,12312016
070029,MSPB-1, 1.021804,,01012016,12312016
100019,MSPB-1, 1.051801,,01012016,12312016
100049,MSPB-1, 1.005612,,01012016,12312016
100052,MSPB-1, 1.075096,,01012016,12312016
100063,MSPB-1, 1.101776,,01012016,12312016
100087,MSPB-1, 1.037485,,01012016,12312016
100099,MSPB-1,  .993362,,01012016,12312016
100154,MSPB-1, 1.017969,,01012016,12312016
100180,MSPB-1, 1.051577,,01012016,12312016
100252,MSPB-1,  .987802,,01012016,12312016
100254,MSPB-1, 1.047033,,01012016,12312016
100275,MSPB-1, 1.074713,,01012016,12312016
100277,MSPB-1,  .849340,,01012016,12312016
100281,MSPB-1, 1.034999,,01012016,12312016
100286,MSPB-1,  .966222,,01012016,12312016
100296,MSPB-1, 1.050734,,01012016,12312016
110006,MSPB-1,  .992923,,01012016,12312016
110024,MSPB-1, 1.020277,,01012016,12312016
110025,MSPB-1,  .939998,,01012016,12312016
110041,MSPB-1,  .973377,,01012016,12312016
110042,MSPB-1,  .903588,,01012016,12312016
110046,MSPB-1, 1.002230,,01012016,12312016
110069,MSPB-1,  .965562,,01012016,12312016
010016,MSPB-1, 1.026836,,01012016,12312016
010019,MSPB-1, 1.110292,,01012016,12312016
010087,MSPB-1,  .940880,,01012016,12312016
010113,MSPB-1,  .976259,,01012016,12312016
010168,MSPB-1,  .976285,,01012016,12312016
020001,MSPB-1,  .908782,,01012016,12312016
020026,MSPB-1,  .916481,,01012016,12312016
030002,MSPB-1,  .983450,,01012016,12312016
030013,MSPB-1,  .989704,,01012016,12312016
030033,MSPB-1,  .863515,,01012016,12312016
150104,MSPB-1,  .974695,,01012016,12312016
150115,MSPB-1,  .950474,,01012016,12312016
150150,MSPB-1, 1.020114,,01012016,12312016
160024,MSPB-1,  .845983,,01012016,12312016
160146,MSPB-1,  .962530,,01012016,12312016
170017,MSPB-1,  .906289,,01012016,12312016
170075,MSPB-1,  .781574,,01012016,12312016
170146,MSPB-1,  .936589,,01012016,12312016
170183,MSPB-1,  .930733,,01012016,12312016
170197,MSPB-1,  .927991,,01012016,12312016
170198,MSPB-1,  .867536,,01012016,12312016
180056,MSPB-1, 1.068056,,01012016,12312016
180067,MSPB-1, 1.035081,,01012016,12312016
180069,MSPB-1,  .852702,,01012016,12312016
180080,MSPB-1,  .987709,,01012016,12312016
180106,MSPB-1, 1.034444,,01012016,12312016
330125,MSPB-1,  .926439,,01012016,12312016
330136,MSPB-1,  .967801,,01012016,12312016
330195,MSPB-1, 1.018352,,01012016,12312016
330197,MSPB-1,  .866980,,01012016,12312016
330211,MSPB-1,  .939196,,01012016,12312016
330231,MSPB-1,  .953976,,01012016,12312016
310027,MSPB-1, 1.168678,,01012016,12312016
310028,MSPB-1, 1.048770,,01012016,12312016
310029,MSPB-1,  .989646,,01012016,12312016
310032,MSPB-1, 1.061344,,01012016,12312016
310096,MSPB-1,  .978030,,01012016,12312016
320004,MSPB-1, 1.002314,,01012016,12312016
320005,MSPB-1,  .948108,,01012016,12312016
320011,MSPB-1,  .882201,,01012016,12312016
320021,MSPB-1,  .956386,,01012016,12312016
320030,MSPB-1,  .888715,,01012016,12312016
330027,MSPB-1, 1.080142,,01012016,12312016
330033,MSPB-1,  .882921,,01012016,12312016
330073,MSPB-1,  .831880,,01012016,12312016
330079,MSPB-1,  .890766,,01012016,12312016
330086,MSPB-1, 1.160674,,01012016,12312016
330088,MSPB-1,  .949622,,01012016,12312016
330104,MSPB-1, 1.095519,,01012016,12312016
110086,MSPB-1,  .892319,,01012016,12312016
110101,MSPB-1,  .841553,,01012016,12312016
330240,MSPB-1, 1.027199,,01012016,12312016
330259,MSPB-1, 1.184229,,01012016,12312016
330396,MSPB-1,  .951513,,01012016,12312016
340020,MSPB-1,  .910144,,01012016,12312016
340021,MSPB-1, 1.015430,,01012016,12312016
340051,MSPB-1,  .937327,,01012016,12312016
340090,MSPB-1,  .955197,,01012016,12312016
340115,MSPB-1,  .931380,,01012016,12312016
340119,MSPB-1,  .917667,,01012016,12312016
190114,MSPB-1, 1.108507,,01012016,12312016
190116,MSPB-1, 1.066019,,01012016,12312016
190118,MSPB-1, 1.157592,,01012016,12312016
190245,MSPB-1, 1.042627,,01012016,12312016
190255,MSPB-1,  .911836,,01012016,12312016
190266,MSPB-1, 1.026421,,01012016,12312016
190303,MSPB-1, 1.297412,,01012016,12312016
200037,MSPB-1,  .944248,,01012016,12312016
220020,MSPB-1, 1.001487,,01012016,12312016
220062,MSPB-1,  .863021,,01012016,12312016
220083,MSPB-1,  .970076,,01012016,12312016
220088,MSPB-1, 1.006644,,01012016,12312016
220101,MSPB-1,  .982219,,01012016,12312016
230005,MSPB-1,  .911697,,01012016,12312016
230015,MSPB-1,  .889381,,01012016,12312016
230031,MSPB-1,  .899640,,01012016,12312016
230036,MSPB-1,  .983878,,01012016,12312016
230075,MSPB-1,  .990695,,01012016,12312016
230080,MSPB-1,  .965616,,01012016,12312016
230110,MSPB-1,  .905230,,01012016,12312016
230118,MSPB-1,  .862913,,01012016,12312016
230151,MSPB-1, 1.052026,,01012016,12312016
230176,MSPB-1,  .999295,,01012016,12312016
240001,MSPB-1,  .933080,,01012016,12312016
240036,MSPB-1,  .963077,,01012016,12312016
240056,MSPB-1,  .939331,,01012016,12312016
240075,MSPB-1,  .821330,,01012016,12312016
240093,MSPB-1,  .971218,,01012016,12312016
240115,MSPB-1,  .936222,,01012016,12312016
240213,MSPB-1,  .892596,,01012016,12312016
250048,MSPB-1, 1.016591,,01012016,12312016
250085,MSPB-1, 1.022732,,01012016,12312016
250102,MSPB-1, 1.021856,,01012016,12312016
260011,MSPB-1,  .928818,,01012016,12312016
260048,MSPB-1,  .954348,,01012016,12312016
260052,MSPB-1,  .908403,,01012016,12312016
260062,MSPB-1, 1.017875,,01012016,12312016
260078,MSPB-1,  .867316,,01012016,12312016
260104,MSPB-1, 1.007386,,01012016,12312016
260110,MSPB-1,  .994906,,01012016,12312016
260162,MSPB-1,  .840461,,01012016,12312016
260210,MSPB-1, 1.009267,,01012016,12312016
260216,MSPB-1,  .968179,,01012016,12312016
270086,MSPB-1,  .904557,,01012016,12312016
280131,MSPB-1,  .852320,,01012016,12312016
290021,MSPB-1, 1.100441,,01012016,12312016
290049,MSPB-1,  .865202,,01012016,12312016
300017,MSPB-1, 1.064406,,01012016,12312016
300018,MSPB-1, 1.016698,,01012016,12312016
310003,MSPB-1, 1.022473,,01012016,12312016
310009,MSPB-1, 1.129307,,01012016,12312016
310012,MSPB-1, 1.049333,,01012016,12312016
050674,MSPB-1,  .899164,,01012016,12312016
050686,MSPB-1,  .890151,,01012016,12312016
050744,MSPB-1, 1.311133,,01012016,12312016
050748,MSPB-1,  .846211,,01012016,12312016
140172,MSPB-1,  .994691,,01012016,12312016
140177,MSPB-1, 1.069283,,01012016,12312016
140240,MSPB-1, 1.088878,,01012016,12312016
150005,MSPB-1,  .944238,,01012016,12312016
150009,MSPB-1, 1.002472,,01012016,12312016
150024,MSPB-1,  .966050,,01012016,12312016
150037,MSPB-1, 1.007983,,01012016,12312016
150056,MSPB-1, 1.026123,,01012016,12312016
380103,MSPB-1,  .761146,,01012016,12312016
390003,MSPB-1,  .882443,,01012016,12312016
390056,MSPB-1,  .971393,,01012016,12312016
390062,MSPB-1,  .964081,,01012016,12312016
390070,MSPB-1,  .969932,,01012016,12312016
390086,MSPB-1,  .988949,,01012016,12312016
390104,MSPB-1,  .940824,,01012016,12312016
390139,MSPB-1,  .995677,,01012016,12312016
390156,MSPB-1, 1.024485,,01012016,12312016
390157,MSPB-1, 1.209743,,01012016,12312016
390164,MSPB-1, 1.017093,,01012016,12312016
390203,MSPB-1,  .974820,,01012016,12312016
390263,MSPB-1,  .976226,,01012016,12312016
390302,MSPB-1,Not Available,1-The number of cases/patients is too few to report,01012016,12312016
420030,MSPB-1,  .946269,,01012016,12312016
420048,MSPB-1,  .983661,,01012016,12312016
420082,MSPB-1,  .985017,,01012016,12312016
420091,MSPB-1,  .949904,,01012016,12312016
430005,MSPB-1,  .917737,,01012016,12312016
430012,MSPB-1,  .926401,,01012016,12312016
430048,MSPB-1,  .882808,,01012016,12312016
430081,MSPB-1,  .753355,,01012016,12312016
430084,MSPB-1,  .685532,,01012016,12312016
440030,MSPB-1, 1.008363,,01012016,12312016
440039,MSPB-1,  .984481,,01012016,12312016
440040,MSPB-1,  .884888,,01012016,12312016
440056,MSPB-1, 1.035849,,01012016,12312016
440081,MSPB-1,  .950215,,01012016,12312016
440091,MSPB-1,  .958861,,01012016,12312016
110121,MSPB-1,  .787252,,01012016,12312016
110146,MSPB-1,  .922963,,01012016,12312016
110161,MSPB-1,  .983280,,01012016,12312016
110177,MSPB-1, 1.004824,,01012016,12312016
120014,MSPB-1,  .850559,,01012016,12312016
130002,MSPB-1,  .946759,,01012016,12312016
130065,MSPB-1,  .989859,,01012016,12312016
140019,MSPB-1,  .982708,,01012016,12312016
140048,MSPB-1, 1.023435,,01012016,12312016
140059,MSPB-1, 1.096776,,01012016,12312016
140114,MSPB-1, 1.053422,,01012016,12312016
450766,MSPB-1, 1.051434,,01012016,12312016
450779,MSPB-1, 1.051364,,01012016,12312016
450809,MSPB-1, 1.056807,,01012016,12312016
450820,MSPB-1, 1.063290,,01012016,12312016
450834,MSPB-1,  .905391,,01012016,12312016
450855,MSPB-1, 1.014527,,01012016,12312016
450860,MSPB-1,  .844769,,01012016,12312016
450864,MSPB-1,  .888743,,01012016,12312016
450883,MSPB-1, 1.045554,,01012016,12312016
460001,MSPB-1, 1.036724,,01012016,12312016
460004,MSPB-1,  .993253,,01012016,12312016
460009,MSPB-1, 1.033907,,01012016,12312016
460017,MSPB-1,  .993699,,01012016,12312016
490002,MSPB-1,  .934518,,01012016,12312016
490024,MSPB-1,  .993949,,01012016,12312016
490088,MSPB-1,  .868466,,01012016,12312016
490111,MSPB-1,  .978265,,01012016,12312016
490136,MSPB-1, 1.018196,,01012016,12312016
490144,MSPB-1, 1.009986,,01012016,12312016
500003,MSPB-1,  .979473,,01012016,12312016
500021,MSPB-1,  .915634,,01012016,12312016
500026,MSPB-1,  .941429,,01012016,12312016
500041,MSPB-1,  .910581,,01012016,12312016
500072,MSPB-1,  .943148,,01012016,12312016
500077,MSPB-1,  .990141,,01012016,12312016
510050,MSPB-1, 1.024672,,01012016,12312016
520035,MSPB-1,  .898106,,01012016,12312016
520076,MSPB-1,  .957823,,01012016,12312016
520088,MSPB-1,  .901746,,01012016,12312016
520103,MSPB-1, 1.001898,,01012016,12312016
520139,MSPB-1, 1.006385,,01012016,12312016
340148,MSPB-1,  .932145,,01012016,12312016
350006,MSPB-1,  .960537,,01012016,12312016
360027,MSPB-1, 1.006245,,01012016,12312016
360029,MSPB-1,  .996536,,01012016,12312016
360068,MSPB-1,  .994897,,01012016,12312016
360107,MSPB-1, 1.043456,,01012016,12312016
360163,MSPB-1,  .984034,,01012016,12312016
360175,MSPB-1, 1.001843,,01012016,12312016
360245,MSPB-1,  .859556,,01012016,12312016
360360,MSPB-1, 1.015016,,01012016,12312016
360361,MSPB-1, 1.172402,,01012016,12312016
370018,MSPB-1, 1.011834,,01012016,12312016
370030,MSPB-1,  .939541,,01012016,12312016
370041,MSPB-1, 1.207228,,01012016,12312016
370057,MSPB-1,  .989806,,01012016,12312016
370078,MSPB-1, 1.011031,,01012016,12312016
370091,MSPB-1,  .989212,,01012016,12312016
370106,MSPB-1, 1.042375,,01012016,12312016
370114,MSPB-1,  .978750,,01012016,12312016
370190,MSPB-1, 1.136561,,01012016,12312016
370206,MSPB-1,  .933466,,01012016,12312016
370225,MSPB-1,  .970343,,01012016,12312016
380017,MSPB-1,  .926593,,01012016,12312016
380021,MSPB-1,  .931212,,01012016,12312016
380022,MSPB-1,  .904636,,01012016,12312016
380075,MSPB-1,  .887299,,01012016,12312016
380089,MSPB-1,  .911558,,01012016,12312016
450424,MSPB-1, 1.055477,,01012016,12312016
450465,MSPB-1, 1.079926,,01012016,12312016
450518,MSPB-1, 1.135085,,01012016,12312016
450558,MSPB-1, 1.053106,,01012016,12312016
450586,MSPB-1,  .932692,,01012016,12312016
450605,MSPB-1, 1.140744,,01012016,12312016
450654,MSPB-1,  .923569,,01012016,12312016
450674,MSPB-1,  .980591,,01012016,12312016
450718,MSPB-1, 1.049749,,01012016,12312016
450730,MSPB-1, 1.106837,,01012016,12312016
110043,MSPB-1,  .985435,,01012016,12312016
010149,MSPB-1,  .983199,,01012016,12312016
020024,MSPB-1,  .881809,,01012016,12312016
050136,MSPB-1,  .956907,,01012016,12312016
050140,MSPB-1,  .920634,,01012016,12312016
050150,MSPB-1,  .918773,,01012016,12312016
050159,MSPB-1,  .978551,,01012016,12312016
050225,MSPB-1,  .870923,,01012016,12312016
050242,MSPB-1,  .978516,,01012016,12312016
050696,MSPB-1,  .970492,,01012016,12312016
420067,MSPB-1,  .960879,,01012016,12312016
440132,MSPB-1, 1.046641,,01012016,12312016
440161,MSPB-1, 1.019334,,01012016,12312016
440176,MSPB-1,  .997906,,01012016,12312016
440194,MSPB-1,  .960723,,01012016,12312016
450021,MSPB-1, 1.055603,,01012016,12312016
450072,MSPB-1,  .966415,,01012016,12312016
450330,MSPB-1, 1.102871,,01012016,12312016
450379,MSPB-1, 1.145496,,01012016,12312016
450399,MSPB-1,  .775335,,01012016,12312016
450431,MSPB-1, 1.062920,,01012016,12312016
450678,MSPB-1, 1.097376,,01012016,12312016
150082,MSPB-1, 1.036426,,01012016,12312016
150149,MSPB-1, 1.080440,,01012016,12312016
